%the first two columns are temperature (K) and pressure (MPa) conditions. The third column is the physical property. 
%The number of the forth column tells what property on the third column is: 1 means volume (cm3 mol^-1), 4 means isobaric expansivity (K^-1), 
%5 for isobaric molar heat capacity (J K^-1 mol^-1), 6 for isochoric molar heat capacity (J K^-1 mol^-1) and 11 for enthalpy.

T_K p_MPa property  flag  weight
278.8	285.5	3.63	4	0.4
278.8	276.4	3.7	4	0.4
278.8	251.7	3.97	4	0.4
278.8	244.7	3.95	4	0.4
278.8	221.5	4.12	4	0.4
278.8	193.7	4.35	4	0.4
278.8	178	4.44	4	0.4
278.8	167.8	4.55	4	0.4
278.8	144.5	4.86	4	0.4
278.8	143.2	4.77	4	0.4
278.8	111.5	5.22	4	0.4
278.8	99.6	5.46	4	0.4
278.8	95.9	5.5	4	0.4
278.8	72	6	4	0.4
278.8	70.8	6.01	4	0.4
287.8	379.9	3.11	4	0.4
287.8	377.8	3.21	4	0.4
287.8	360.3	3.27	4	0.4
287.8	331.1	3.51	4	0.4
287.8	330	3.43	4	0.4
287.8	299.9	3.73	4	0.4
287.8	289.7	3.65	4	0.4
287.8	269.5	3.84	4	0.4
287.8	249.4	4.02	4	0.4
287.8	229.7	4.21	4	0.4
